Read ID,Read Length,Read Qscore,Structure Label,QC Bucket,QC Flags,Is Reversed,Order Valid,5p Offset,3p Offset,N Fraction,Invalid Base Fraction,Anchor Count
250FC00716011_16_2135_9984_283918181_20456_0_11.35_1 strand=+,1422,11.40,full_structure,low_read_q,low_read_q,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2164_9108_283929936_7127_1_17.82_1 strand=+,409,19.30,full_structure,pass,,False,True,0.0000,0.0513,0.0000,0.0000,2
250FC00716011_16_2175_10649_283929938_6093_0_14.13_1 strand=-,430,14.03,full_structure,pass,,False,True,0.0000,0.0488,0.0000,0.0000,2
250FC00716011_16_2190_13411_283930497_7034_0_14.30_1 strand=-,433,15.66,full_structure,pass,,False,True,0.0000,0.0485,0.0000,0.0000,2
250FC00716011_16_2266_12672_283905410_33467_0_17.79_1 strand=-,2543,17.71,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0083,0.0000,0.0000,1
250FC00716011_16_2278_13862_283919669_19738_0_15.52_1 strand=-,1405,15.61,full_structure,pass,,False,True,0.0000,0.0149,0.0000,0.0000,2
250FC00716011_16_2303_12068_283910825_25532_2_20.69_1 strand=-,1206,20.72,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.6095,0.0000,0.0000,3
250FC00716011_16_2050_9289_283936515_7185_1_18.04_1 strand=-,469,17.75,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0917,0.0000,0.0000,3
250FC00716011_16_2053_10041_283919476_24027_0_18.98_1 strand=+,1761,18.87,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0119,0.0000,0.0000,1
250FC00716011_16_2055_8139_283926918_14343_1_12.51_1 strand=+,912,12.53,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0241,0.0000,0.0000,1
250FC00716011_16_2060_11582_283932097_9199_0_12.36_1 strand=-,666,11.97,missing_3p_anchor,low_read_q,low_read_q;missing_3p,False,False,0.0000,,0.0000,0.0000,1
250FC00716011_16_2088_11672_283923755_18682_2_17.66_1 strand=+,1063,18.57,full_structure,pass,,False,True,0.0000,0.0198,0.0000,0.0000,2
250FC00716011_16_2104_9160_283935437_7597_0_14.89_1 strand=+,480,15.04,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0896,0.0000,0.0000,3
250FC00716011_16_2122_11676_283939040_5696_0_17.00_1 strand=-,287,17.22,internal_3p_anchor,internal_adapter,internal_adapter,False,False,,0.1429,0.0000,0.0000,2
250FC00716011_16_2136_10820_283929946_12511_1_17.14_1 strand=-,933,17.10,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0225,0.0000,0.0000,1
250FC00716011_16_2144_8462_283905786_34894_2_14.48_1 strand=+,2505,14.63,full_structure,pass,,False,True,0.0000,0.0084,0.0000,0.0000,2
250FC00716011_16_2146_7576_283932989_9087_2_13.54_1 strand=+,541,14.54,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0370,0.0000,0.0000,1
250FC00716011_16_2172_10054_283926511_16544_0_16.00_1 strand=+,1198,16.12,full_structure,pass,,False,True,0.0000,0.0175,0.0000,0.0000,2
250FC00716011_16_2188_15715_283920670_20813_0_14.26_1 strand=+,738,14.25,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.6030,0.0000,0.0000,3
250FC00716011_16_2208_12148_283930572_11791_0_14.77_1 strand=+,843,15.06,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0249,0.0000,0.0000,1
250FC00716011_16_2220_13510_283926966_16095_0_19.28_1 strand=+,691,18.70,full_structure,pass,,False,True,0.0000,0.0304,0.0000,0.0000,2
250FC00716011_16_2234_8062_283932536_11011_1_15.60_1 strand=-,649,15.35,full_structure,pass,,False,True,0.0000,0.0324,0.0000,0.0000,2
250FC00716011_16_2240_7941_283929760_10506_1_17.46_1 strand=+,521,17.56,full_structure,pass,,False,True,0.0000,0.0173,0.0000,0.0000,2
250FC00716011_16_2253_14447_283932959_8140_0_15.09_1 strand=-,585,14.66,full_structure,pass,,False,True,0.0000,0.0359,0.0000,0.0000,2
250FC00716011_16_2254_9282_283926240_14106_3_17.18_1 strand=-,810,17.95,full_structure,pass,,False,True,0.0000,0.0259,0.0000,0.0000,2
250FC00716011_16_2091_9644_283939950_6981_0_13.01_1 strand=-,429,13.42,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0490,0.0000,0.0000,1
250FC00716011_16_2092_9642_283936520_10872_0_17.02_1 strand=+,750,17.06,full_structure,pass,,False,True,0.0000,0.0147,0.0000,0.0000,2
250FC00716011_16_2124_10096_283924121_21111_0_16.41_1 strand=-,1095,16.45,full_structure,pass,,False,True,0.0000,0.0201,0.0000,0.0000,2
250FC00716011_16_2154_10433_283933686_13275_0_14.40_1 strand=-,883,14.10,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0238,0.0000,0.0000,1
250FC00716011_16_2169_13107_283927823_18058_0_17.47_1 strand=-,1298,17.41,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0162,0.0000,0.0000,1
250FC00716011_16_2185_7921_283926402_22128_1_15.32_1 strand=-,1752,15.71,internal_3p_anchor,internal_adapter,internal_adapter,False,False,,0.0240,0.0000,0.0000,2
250FC00716011_16_2216_9585_283919805_27595_2_19.08_1 strand=+,1899,18.99,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0111,0.0000,0.0000,1
250FC00716011_16_2266_12673_283939014_8732_0_15.11_1 strand=-,557,15.43,full_structure,pass,,False,True,0.0000,0.0377,0.0000,0.0000,2
250FC00716011_16_2276_13184_283918884_26949_0_18.28_1 strand=-,1547,18.33,full_structure,pass,,False,True,0.0000,0.0136,0.0000,0.0000,2
250FC00716011_16_2281_12665_283928550_17850_0_16.16_1 strand=-,1318,16.21,full_structure,pass,,False,True,0.0000,0.0159,0.0000,0.0000,2
250FC00716011_16_2303_12069_283938451_8272_2_15.83_1 strand=+,495,15.76,full_structure,pass,,False,True,0.0000,0.0424,0.0000,0.0000,2
250FC00716011_16_2055_8140_283943057_9108_1_17.58_1 strand=+,584,17.19,full_structure,pass,,False,True,0.0000,0.0171,0.0000,0.0000,2
250FC00716011_16_2088_11673_283944338_9434_2_13.92_1 strand=+,589,14.67,full_structure,pass,,False,True,0.0000,0.0357,0.0000,0.0000,2
250FC00716011_16_2119_9112_283929528_22392_1_16.17_1 strand=-,1191,15.84,internal_3p_anchor,internal_adapter,internal_adapter,False,False,,0.0336,0.0000,0.0000,2
250FC00716011_16_2135_9985_283944537_9664_0_18.30_1 strand=-,686,17.95,full_structure,pass,,False,True,0.0000,0.0306,0.0000,0.0000,2
250FC00716011_16_2172_10055_283943559_7693_0_11.45_1 strand=+,510,11.30,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0235,0.0000,0.0000,1
250FC00716011_16_2175_10650_283936757_15559_0_16.73_1 strand=-,1122,16.68,full_structure,pass,,False,True,0.0000,0.0187,0.0000,0.0000,2
250FC00716011_16_2190_13412_283939178_14565_0_13.87_1 strand=-,906,13.61,full_structure,pass,,False,True,0.0000,0.0232,0.0000,0.0000,2
250FC00716011_16_2208_12149_283943953_8883_0_15.94_1 strand=+,544,15.13,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0386,0.0000,0.0000,1
250FC00716011_16_2250_10829_283934040_20785_0_14.08_1 strand=+,1610,14.12,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2254_9283_283940905_11139_3_16.91_1 strand=-,817,16.77,missing_3p_anchor,missing_3p,missing_3p,False,False,0.0000,,0.0000,0.0000,1
250FC00716011_16_2278_13863_283939904_13669_0_17.47_1 strand=+,926,18.05,full_structure,pass,,False,True,0.0000,0.0227,0.0000,0.0000,2
250FC00716011_16_2053_10042_283947158_8213_0_13.56_1 strand=-,513,13.76,full_structure,pass,,False,True,0.0000,0.0409,0.0000,0.0000,2
250FC00716011_16_2060_11583_283947439_7960_0_12.80_1 strand=+,580,11.76,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0190,0.0000,0.0000,1
250FC00716011_16_2085_9567_283930650_25058_0_8.20_1 strand=+,1577,8.12,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0133,0.0000,0.0000,1
250FC00716011_16_2091_9645_283948175_7919_0_17.53_1 strand=+,505,16.61,internal_3p_anchor,internal_adapter,internal_adapter,False,False,,0.0614,0.0000,0.0000,2
250FC00716011_16_2092_9643_283947571_7874_0_16.48_1 strand=-,493,16.31,full_structure,pass,,False,True,0.0000,0.0426,0.0000,0.0000,2
250FC00716011_16_2124_10097_283945489_13432_0_14.89_1 strand=-,973,14.87,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0216,0.0000,0.0000,1
250FC00716011_16_2169_13108_283947305_12342_0_17.46_1 strand=-,889,17.51,full_structure,pass,,False,True,0.0000,0.0236,0.0000,0.0000,2
250FC00716011_16_2183_10355_283928897_28031_0_16.73_1 strand=+,1924,16.71,full_structure,pass,,False,True,0.0000,0.0068,0.0000,0.0000,2
250FC00716011_16_2188_15716_283942489_14747_0_14.62_1 strand=-,1060,14.70,full_structure,pass,,False,True,0.0000,0.0198,0.0000,0.0000,2
250FC00716011_16_2220_13511_283943180_13663_0_18.73_1 strand=+,916,17.92,full_structure,pass,,False,True,0.0000,0.0229,0.0000,0.0000,2
250FC00716011_16_2233_10107_283937171_18836_0_14.64_1 strand=+,1359,14.67,missing_3p_anchor,missing_3p,missing_3p,False,False,0.0000,,0.0000,0.0000,1
250FC00716011_16_2238_10517_283952027_6795_2_16.46_1 strand=+,399,16.62,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0501,0.0000,0.0000,1
250FC00716011_16_2253_14448_283946376_12666_0_9.34_1 strand=-,792,9.53,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0253,0.0000,0.0000,1
250FC00716011_16_2264_11322_283944791_11645_0_17.97_1 strand=-,684,18.08,full_structure,pass,,False,True,0.0000,0.0307,0.0000,0.0000,2
250FC00716011_16_2276_13185_283947666_8925_0_15.95_1 strand=+,567,16.03,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2281_12666_283946998_10407_0_18.50_1 strand=-,659,18.48,full_structure,pass,,False,True,0.0000,0.0319,0.0000,0.0000,2
250FC00716011_16_2072_8914_283936057_25245_0_18.32_1 strand=-,1642,18.86,internal_3p_anchor,internal_adapter,internal_adapter,False,False,,0.0280,0.0000,0.0000,2
250FC00716011_16_2086_12244_283951972_10230_0_14.63_1 strand=-,667,14.33,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0360,0.0000,0.0000,1
250FC00716011_16_2091_9646_283956703_6902_0_18.20_1 strand=-,311,17.78,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0675,0.0000,0.0000,1
250FC00716011_16_2104_9161_283947612_15645_0_9.27_1 strand=+,671,9.51,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0328,0.0000,0.0000,1
250FC00716011_16_2122_11677_283949591_11428_0_12.92_1 strand=+,792,12.96,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0164,0.0000,0.0000,1
250FC00716011_16_2132_9365_283941008_20343_0_13.54_1 strand=+,1553,13.50,full_structure,pass,,False,True,0.0000,0.0071,0.0000,0.0000,2
250FC00716011_16_2135_9986_283954604_7427_0_11.21_1 strand=+,445,11.18,full_structure,low_read_q,low_read_q,False,True,0.0000,0.0472,0.0000,0.0000,2
250FC00716011_16_2167_8597_283949972_12053_1_15.05_1 strand=-,835,14.85,full_structure,pass,,False,True,0.0000,0.0251,0.0000,0.0000,2
250FC00716011_16_2172_10056_283951940_8669_0_15.84_1 strand=+,576,15.77,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2185_7922_283950832_9675_1_13.80_1 strand=-,680,13.96,full_structure,pass,,False,True,0.0000,0.0309,0.0000,0.0000,2
250FC00716011_16_2190_13413_283955175_7697_0_17.18_1 strand=-,506,17.28,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.3854,0.0000,0.0000,3
250FC00716011_16_2208_12150_283952921_10571_0_18.40_1 strand=+,691,18.51,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2240_7943_283951270_13030_1_10.18_1 strand=-,636,10.26,full_structure,low_read_q,low_read_q,False,True,0.0000,0.0330,0.0000,0.0000,2
250FC00716011_16_2050_9291_283956150_13764_1_13.59_1 strand=-,814,13.68,full_structure,pass,,False,True,0.0000,0.0258,0.0000,0.0000,2
250FC00716011_16_2060_11584_283958941_9770_0_15.43_1 strand=+,641,15.17,full_structure,pass,,False,True,0.0031,0.0296,0.0000,0.0000,2
250FC00716011_16_2061_9255_283955406_11076_1_14.27_1 strand=-,734,14.31,full_structure,pass,,False,True,0.0000,0.0286,0.0000,0.0000,2
250FC00716011_16_2066_10598_283937035_29185_0_17.11_1 strand=+,2081,16.97,full_structure,pass,,False,True,0.0000,0.0101,0.0000,0.0000,2
250FC00716011_16_2088_11674_283955537_9926_2_16.80_1 strand=+,667,16.78,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.6057,0.0000,0.0000,3
250FC00716011_16_2133_13864_283953369_16227_1_11.71_1 strand=+,781,11.97,internal_3p_anchor,low_read_q,low_read_q;internal_adapter;three_prime_truncated,False,False,0.0000,0.4008,0.0000,0.0000,3
250FC00716011_16_2164_9110_283948330_18129_1_12.34_1 strand=-,1327,12.47,full_structure,low_read_q,low_read_q,False,True,0.0000,0.0158,0.0000,0.0000,2
250FC00716011_16_2172_10057_283960849_8396_0_17.09_1 strand=+,509,17.17,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2173_10062_283936696_29163_2_20.32_1 strand=+,1480,20.73,full_structure,pass,,False,True,0.0000,0.0142,0.0000,0.0000,2
250FC00716011_16_2175_10651_283956309_11928_0_12.85_1 strand=-,717,13.15,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0628,0.0000,0.0000,3
250FC00716011_16_2188_15717_283957367_11484_0_12.89_1 strand=-,667,13.11,full_structure,pass,,False,True,0.0000,0.0315,0.0000,0.0000,2
250FC00716011_16_2220_13512_283957885_9610_0_14.18_1 strand=+,606,13.52,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0347,0.0000,0.0000,1
250FC00716011_16_2238_10518_283960393_8669_2_19.19_1 strand=-,659,19.27,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.6692,0.0000,0.0000,3
250FC00716011_16_2261_9177_283955733_11034_0_13.84_1 strand=+,680,14.52,full_structure,pass,,False,True,0.0000,0.0250,0.0000,0.0000,2
250FC00716011_16_2274_11641_283950962_14450_3_15.80_1 strand=+,985,15.52,full_structure,pass,,False,True,0.0000,0.0223,0.0000,0.0000,2
250FC00716011_16_2072_8915_283963944_7689_0_18.12_1 strand=-,470,18.60,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.1043,0.0000,0.0000,3
250FC00716011_16_2077_9529_283958916_15246_1_12.82_1 strand=+,994,12.85,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0614,0.0000,0.0000,1
250FC00716011_16_2092_9644_283956196_16039_0_15.13_1 strand=+,918,15.21,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2122_11678_283967830_6056_0_15.71_1 strand=+,355,16.14,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0592,0.0000,0.0000,1
250FC00716011_16_2124_10098_283961812_8506_0_19.23_1 strand=+,571,18.68,full_structure,pass,,False,True,0.0000,0.0193,0.0000,0.0000,2
250FC00716011_16_2132_9366_283962876_10421_0_12.88_1 strand=+,601,12.95,full_structure,low_read_q,low_read_q,False,True,0.0000,0.0200,0.0000,0.0000,2
250FC00716011_16_2144_8464_283963593_7566_2_15.49_1 strand=-,500,15.77,full_structure,pass,,False,True,0.0000,0.0420,0.0000,0.0000,2
250FC00716011_16_2146_7577_283950311_24534_2_16.56_1 strand=+,1629,16.55,full_structure,pass,,False,True,0.0000,0.0117,0.0000,0.0000,2
250FC00716011_16_2167_8598_283964303_9238_1_15.82_1 strand=+,628,15.75,full_structure,pass,,False,True,0.0000,0.0334,0.0000,0.0000,2
250FC00716011_16_2169_13109_283960446_12382_0_15.34_1 strand=+,820,15.37,full_structure,pass,,False,True,0.0000,0.0256,0.0000,0.0000,2
250FC00716011_16_2208_12151_283963668_10532_0_15.78_1 strand=-,681,15.55,internal_3p_anchor,internal_adapter,internal_adapter,False,False,,0.0646,0.0000,0.0000,2
250FC00716011_16_2216_9587_283958917_11693_2_14.64_1 strand=-,834,14.82,full_structure,pass,,False,True,0.0000,0.0252,0.0000,0.0000,2
250FC00716011_16_2218_10063_283964258_8189_0_7.04_1 strand=-,419,7.25,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0501,0.0000,0.0000,1
250FC00716011_16_2250_10830_283956218_13787_0_15.80_1 strand=+,950,15.85,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
250FC00716011_16_2281_12667_283960299_13877_0_12.92_1 strand=+,803,13.09,full_structure,pass,,False,True,0.0000,0.0262,0.0000,0.0000,2
250FC00716011_16_2055_8141_283952199_23347_1_17.47_1 strand=-,1302,17.05,full_structure,pass,,False,True,0.0000,0.0154,0.0000,0.0000,2
250FC00716011_16_2061_9256_283966824_8508_1_16.54_1 strand=+,547,16.57,full_structure,pass,,False,True,0.0000,0.0219,0.0000,0.0000,2
250FC00716011_16_2066_10599_283967989_11141_0_14.51_1 strand=-,662,15.12,full_structure,pass,,False,True,0.0000,0.0317,0.0000,0.0000,2
250FC00716011_16_2088_11675_283968404_7148_2_16.65_1 strand=+,426,16.73,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0235,0.0000,0.0000,1
250FC00716011_16_2104_9162_283964767_10873_0_14.67_1 strand=+,650,14.45,full_structure,pass,,False,True,0.0000,0.0185,0.0000,0.0000,2
250FC00716011_16_2164_9111_283966533_10731_1_15.43_1 strand=-,678,15.30,full_structure,pass,,False,True,0.0000,0.0310,0.0000,0.0000,2
250FC00716011_16_2173_10063_283966203_10844_2_15.60_1 strand=+,638,15.60,full_structure,pass,,False,True,0.0000,0.0329,0.0000,0.0000,2
250FC00716011_16_2185_7923_283962482_17462_1_15.76_1 strand=+,1240,15.51,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0089,0.0000,0.0000,1
250FC00716011_16_2234_8064_283965179_10789_1_13.90_1 strand=-,807,14.34,full_structure,pass,,False,True,0.0000,0.0260,0.0000,0.0000,2
250FC00716011_16_2261_9178_283968320_10768_0_15.92_1 strand=-,650,16.04,internal_3p_anchor,internal_adapter,internal_adapter,False,False,0.0000,0.0631,0.0000,0.0000,3
250FC00716011_16_2264_11323_283959020_16607_0_19.84_1 strand=+,1205,19.49,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,,0.6332,0.0000,0.0000,2
250FC00716011_16_2276_13186_283957517_19423_0_11.38_1 strand=-,796,11.54,full_structure,low_read_q,low_read_q,False,True,0.0000,0.0264,0.0000,0.0000,2
250FC00716011_16_2122_11679_283974400_6475_0_15.19_1 strand=+,459,15.21,full_structure,pass,,False,True,0.0000,0.0240,0.0000,0.0000,2
250FC00716011_16_2124_10099_283972370_11144_0_17.13_1 strand=+,752,17.22,full_structure,pass,,False,True,0.0000,0.0146,0.0000,0.0000,2
250FC00716011_16_2154_10434_283949422_32431_0_14.61_1 strand=-,1444,15.36,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,,0.4529,0.0000,0.0000,2
250FC00716011_16_2154_10434_283949422_32431_0_14.61_2 strand=+,961,13.72,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0104,0.0000,0.0000,1
250FC00716011_16_2190_13414_283968202_12711_0_13.26_1 strand=+,864,13.06,full_structure,pass,,False,True,0.0000,0.0243,0.0000,0.0000,2
250FC00716011_16_2216_9588_283972045_11484_2_17.39_1 strand=-,834,17.48,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.8753,0.0000,0.0000,3
250FC00716011_16_2233_10108_283956059_25456_0_17.13_1 strand=+,1672,17.18,internal_3p_anchor,internal_adapter,internal_adapter;three_prime_truncated,False,False,0.0000,0.2859,0.0000,0.0000,3
250FC00716011_16_2274_11642_283965798_15721_3_15.27_1 strand=+,1039,15.18,full_structure,pass,,False,True,0.0000,0.0202,0.0000,0.0000,2
250FC00716011_16_2088_11676_283976409_9148_2_18.32_1 strand=-,623,19.45,full_structure,pass,,False,True,0.0000,0.0353,0.0000,0.0000,2
250FC00716011_16_2103_10525_283979375_10229_0_16.01_1 strand=+,655,15.70,missing_5p_anchor,missing_5p,missing_5p,False,False,,0.0000,0.0000,0.0000,1
250FC00716011_16_2146_7578_283976414_11458_2_13.24_1 strand=-,771,13.31,full_structure,pass,,False,True,0.0000,0.0272,0.0000,0.0000,2
250FC00716011_16_2164_9112_283978211_9911_1_17.74_1 strand=-,636,18.02,full_structure,pass,,False,True,0.0000,0.0330,0.0000,0.0000,2
250FC00716011_16_2169_13110_283973272_13760_0_17.66_1 strand=+,946,17.59,full_structure,pass,,False,True,0.0000,0.0222,0.0000,0.0000,2
250FC00716011_16_2183_10356_283961295_28239_0_16.65_1 strand=-,1494,16.61,full_structure,pass,,False,True,0.0000,0.0141,0.0000,0.0000,2
250FC00716011_16_2185_7924_283980659_8287_1_14.01_1 strand=-,518,14.41,full_structure,pass,,False,True,0.0000,0.0405,0.0000,0.0000,2
250FC00716011_16_2208_12152_283977587_9773_0_16.59_1 strand=-,662,15.94,full_structure,pass,,False,True,0.0000,0.0332,0.0000,0.0000,2
250FC00716011_16_2218_10064_283980802_7767_0_8.90_1 strand=+,509,8.67,missing_5p_anchor,low_read_q,low_read_q;missing_5p,False,False,,0.0884,0.0000,0.0000,1
250FC00716011_16_2240_7944_283969288_17181_1_19.51_1 strand=-,991,20.83,full_structure,pass,,False,True,0.0000,0.0212,0.0000,0.0000,2
250FC00716011_16_2266_12676_283977853_9350_0_14.35_1 strand=-,549,14.27,full_structure,pass,,False,True,0.0000,0.0383,0.0000,0.0000,2
250FC00716011_16_2303_12072_283978902_8659_2_16.56_1 strand=+,566,18.35,full_structure,pass,,False,True,0.0000,0.0371,0.0000,0.0000,2
250FC00716011_16_2053_10044_283983088_8352_0_15.23_1 strand=+,476,15.27,full_structure,pass,,False,True,0.0000,0.0210,0.0000,0.0000,2
250FC00716011_16_2055_8142_283982405_7611_1_16.49_1 strand=+,426,16.05,full_structure,pass,,False,True,0.0000,0.0000,0.0000,0.0000,2
